Category,Rank,ID,App ID,Title,Release Date
Reference,17,576588894,com.fifthstarlabs.skyguide,Sky Guide,2013-05-06T12:45:52-07:00
Reference,18,6455731760,com.coins.identifier,Coin Identifier - CoinCheck,2023-12-20T00:00:00-07:00
Reference,19,1465903782,com.inversemetric.artranslator,AR Translator: Translate Photo,2019-08-09T00:00:00-07:00
Reference,20,477971748,com.myheritage.mobile,MyHeritage: Family Tree & DNA,2011-11-11T16:14:59-07:00
Reference,21,1550778062,com.forusapps.TikTrends,TrendTok Analytics & Tracker,2021-02-11T00:00:00-07:00
Reference,22,1603892248,com.collectrinc.collectr,Collectr - TCG Collector App,2022-01-31T00:00:00-07:00
Reference,23,1474586978,cn.danatech.pictureBird,Picture Bird: Sound identifier,2019-08-11T00:00:00-07:00
Reference,24,332615624,com.olivetree.BR-Free,Bible App - Read & Study Daily,2009-10-02T15:47:42-07:00
Reference,25,6503387382,com.e12holdings.haven,Haven - Bible Chat,2024-06-03T00:00:00-07:00
Reference,26,1539702617,com.thebestbibleapp.bibleapp,The Bible - Verse & Prayer,2020-11-23T00:00:00-07:00
Reference,27,1255711035,com.mindblownapp.daily-bible,#Bible - Verse of the Day,2017-10-20T19:47:16-07:00
Reference,28,6448227169,com.banknote.identifier,NoteSnap: Banknote Identifier,2023-05-14T00:00:00-07:00
Reference,29,1612492046,com.forusapps.ReelTrends,ReelTrends Templates & Sounds,2022-03-30T00:00:00-07:00
Reference,30,1664437810,com.ask.my.botanist,PlantAI: Identifier & Diagnose,2023-01-19T00:00:00-07:00
Reference,31,1570594940,com.vitotechnology.sky.tonight.map.star.walk,Sky Tonight - Star Gazer Guide,2021-08-18T00:00:00-07:00
Reference,32,6448908389,com.dino.apps.CoinRecognition,Coin Identifier - CoinScan,2023-05-25T00:00:00-07:00
Reference,33,388389451,com.bitsmedia.muslimpro,Muslim Pro: Quran Athan Prayer,2010-08-20T17:45:05-07:00
Reference,34,1367138686,com.dreamappstudio.dialogfree,Dialog - Translate Speech,2018-04-21T17:20:09-07:00
Reference,35,1436939575,com.emra.AntibioticGuide,EMRA Antibiotic Guide,2018-09-24T05:39:49-07:00
Reference,36,1405764030,freebible.app,Bible ·,2018-09-08T10:28:52-07:00
Reference,37,6480235250,me.beblessed.beblessed,BeBlessedMe,2024-04-08T00:00:00-07:00
Reference,38,1448034275,com.exodus90.ios,Exodus 90 - Live Different,2019-01-12T02:48:42-07:00
Reference,39,1639845219,com.open.ai.writer,AI Writer: Email Letter Essay,2022-08-16T00:00:00-07:00
Reference,40,987136347,com.wordwordapp.en,Word of the Day・English Vocab,2015-04-25T01:30:08-07:00
Reference,41,6504798650,com.visionwizard.holybible,Bible Path: Chat with Bible,2024-08-14T00:00:00-07:00
Reference,42,6445847779,com.scancoinapp,ScanCoin: identify & check,2024-07-20T00:00:00-07:00
Reference,43,647922968,26LHFPNV3Z.com.inome.ios,Intelius Search,2013-05-20T00:00:00-07:00
Reference,44,919979642,com.softissimo.ReversoContext,Reverso translate and learn,2014-11-05T08:17:47-07:00
Reference,45,325955298,com.yourcompany.TecartaBible,Life Bible App,2009-08-15T14:47:05-07:00
Reference,46,1102728735,com.mobisystems.MSTranslator,Talk & Translate Translator,2016-05-25T01:53:11-07:00
Reference,47,978674211,com.mobisystems.OxfordDictionaryOfEnglishFree,Oxford Dictionary,2015-06-26T00:50:37-07:00
Reference,48,399452287,com.m-w.dictionary,Merriam-Webster Dictionary,2010-12-14T07:50:44-07:00
Reference,49,1097349139,com.abxlab.PrayerPlus,Daily Devotional For Women App,2016-04-07T12:00:30-07:00
Reference,50,6475994309,com.niwoq.speak.ai,Speak AI: Voice Dubbing,2024-01-13T00:00:00-07:00
Reference,51,1524272083,com.himaxhk.vochvive,Crazy Voice Changer,2020-07-21T00:00:00-07:00
Reference,52,1088485587,com.devotedcoders.pray,Pray Catholic Prayers,2016-05-14T11:52:03-07:00
Reference,53,308018823,MitchWaite.iBirdPRO,iBird Pro Guide to Birds,2009-03-26T19:09:16-07:00
Reference,54,1474585677,cn.danatech.pictureAnimal,Picture Nature: Animal ID,2019-11-21T00:00:00-07:00
Reference,55,6452190948,com.vgpc.PriceCharting,PriceCharting: TCG, Games+,2023-09-11T00:00:00-07:00
Reference,56,1357464684,com.meevii.bibleKJV,Bible - Daily Bible Verse KJV,2018-04-22T00:54:56-07:00
Reference,57,1490587079,com.Quiet-Time,Glorify | Prayer & Devotional,2020-01-31T00:00:00-07:00
Reference,58,6478563047,com.rockguys.notescan,Banknote Identifier - NoteScan,2024-03-07T00:00:00-07:00
Reference,59,1268937966,co.vulcanlabs.pictranslator,Camera Translator: Translate +,2017-09-14T00:36:38-07:00
Reference,60,1581370229,com.neototatech.knowme,KnowMe-AI Face Editor&Quizzes,2021-08-17T00:00:00-07:00
Reference,61,1348028646,solutions.wzp.translator,Translate Now - AI Translator,2018-03-23T08:08:59-07:00
Reference,62,6449354786,com.nhu.bird.song.ai,Bird Sounds Identifier Call ID,2023-06-01T00:00:00-07:00
Reference,63,1567658979,com.simulationcurriculum.SkySafari7Pro,SkySafari 7 Pro,2021-11-04T00:00:00-07:00
Reference,64,892128363,com.shereadstruth.shereadstruth,She Reads Truth,2014-07-19T21:26:44-07:00
Reference,65,353115739,youdaoPro,网易有道词典-高效学习App,2010-02-01T13:47:37-07:00
Reference,66,1231604439,com.hccp.BibleGatewayAudio,Bible Audio,2017-10-18T12:21:47-07:00
Reference,67,939461663,com.verses.Verses,Verses - Bible Memory,2014-11-20T18:13:04-07:00
Reference,68,336400266,com.logos.ilogos,Logos: Deep Bible Study,2009-10-31T19:45:31-07:00
Reference,69,6505084766,com.badge.getdiy,Share Likes to Best Create,2024-07-04T00:00:00-07:00
Reference,70,505858403,org.islamicfinder.Athan1,Athan: Prayer Times & Al Quran,2012-03-04T17:32:14-07:00
Reference,71,1555489854,pedrommcarrasco.Dex,Dex - for Pokémon TCG,2021-03-08T00:00:00-07:00
Reference,72,1137963102,com.muslim.assist,Muslim: Azan, Qibla, Al Quran,2016-08-03T10:49:14-07:00
Reference,73,496790833,com.bgolson.scripturetyper,The Bible Memory App,2012-01-30T16:56:44-07:00
Reference,74,341922306,com.pleco.chinesesystem,Pleco Chinese Dictionary,2009-12-17T12:53:10-07:00
Reference,75,361797273,org.crossway.ESVStudyBible,ESV Bible,2010-03-16T15:07:09-07:00
Reference,76,6446014230,com.vacuum.cleaner.app,Robot Vacuum App,2023-04-07T00:00:00-07:00
Reference,77,522626820,com.sonicomobile.itranslatevoice,iTranslate Voice,2012-05-09T19:07:42-07:00
Reference,78,1550499292,com.almet.leafdisease,Plant Disease Identifier.,2021-02-02T00:00:00-07:00
Reference,79,1608514533,voicechanger.recorder.com,Magic Voice Changer for Calls,2022-02-04T00:00:00-07:00
Reference,80,6464494932,com.bloodhound.Eleven-Labs,AI Voice Clone Generator,2023-09-14T00:00:00-07:00
Reference,81,1248172706,com.vitotechnology.SatelliteTracker,Satellite Tracker by Star Walk,2017-09-27T23:00:56-07:00
Reference,82,6463010592,com.alignedcode.coinscan,CoinCurio: Coin Scanner,2023-09-01T00:00:00-07:00
Reference,83,1517982329,com.thinktorise.translator,Translate Native:AI Translator,2020-06-16T00:00:00-07:00
Reference,84,506512797,com.zonervan.biblegateway,Bible Gateway,2012-03-07T21:04:19-07:00
Reference,85,6444346785,com.wordless.writethis,AI Text Generation Write This,2022-11-12T00:00:00-07:00
Reference,86,6472872218,com.btang.wepray,HolyTime: Bible Study & Chat,2023-12-13T00:00:00-07:00
Reference,87,365557665,com.pakdata.QuranMajeedLite,Quran Majeed – القران الكريم,2010-04-01T20:41:29-07:00
Reference,88,924977069,com.MonkeyTaps.Facts,Daily Random Facts,2014-10-14T21:28:55-07:00
Reference,89,291270748,NIV-BR,NIV Bible App +,2019-02-12T00:00:00-07:00
Reference,90,559036969,com.icollect,iCollect Everything: Inventory,2018-06-23T22:54:26-07:00
Reference,91,1380563956,jp.monokakido.Dictionaries,Dictionaries,2019-03-04T05:14:30-07:00
Reference,92,481765599,com.just1word.nvibible,The One Bible App,2011-12-14T12:05:05-07:00
Reference,93,1616172603,com.savagesoftware.converterconnection,Converter Connections,2022-04-05T00:00:00-07:00
Reference,94,1579639252,com.jieleglobal.wovechaget,Live Charging: Cool Wallpapers,2021-08-05T00:00:00-07:00
Reference,95,472790630,com.olivetree.BibleReaderMac,Bible Study,2011-11-21T12:59:00-07:00
Reference,96,634158738,net.e-sword.e-Sword-LT,e-Sword LT: Bible Study to Go,2013-04-20T00:00:00-07:00
Reference,97,6447871038,com.estudev.coinid,Coin Identifier - Coinz,2023-05-18T00:00:00-07:00
Reference,98,1495793465,com.codeprostudios.spellingbee,Spelling: Spelling Games,2020-01-24T00:00:00-07:00
Reference,99,1271449623,com.sobremesa.SmartBirdID,Smart Bird ID,2017-11-06T12:44:22-07:00
Reference,100,6468938326,com.mods.magical.adventure,Lulu's World: Build A Life,2023-10-13T00:00:00-07:00
Education,1,570060128,com.duolingo.DuolingoMobile,Duolingo - Language Lessons,2012-11-13T00:00:00-07:00
Education,2,552602056,com.ClassDojo,ClassDojo,2012-09-10T00:00:00-07:00
Education,3,1252497129,cn.danatech.xingseus,PictureThis - Plant Identifier,2017-07-20T03:21:00-07:00
Education,4,546473125,com.quizlet.quizlet,Quizlet: AI-powered Flashcards,2012-08-08T21:32:24-07:00
Education,5,919087726,com.microblink.PhotoMath,Photomath,2014-10-17T06:56:43-07:00
Education,6,829587759,com.babbel.babbelMulti,Babbel - Language Learning,2014-06-11T13:26:44-07:00
Education,7,385758163,com.chegg.mobile.consumer,Chegg Study - Homework Help,2010-08-09T18:16:46-07:00
Education,8,1457185832,com.headway.books,Headway: Daily Book Summaries,2019-03-31T07:17:27-07:00
Education,9,1527399597,xyz.plantin.app,PlantIn: Plant Identifier・Care,2020-08-14T00:00:00-07:00
Education,10,568839295,com.blinkslabs.Blinkist,Blinkist: Book Summaries Daily,2013-11-13T11:58:45-07:00
Education,11,1405735469,com.simonandschuster.pimsleur.unified.ios,Pimsleur: Language Learning,2018-08-06T06:27:04-07:00
Education,12,745089947,com.brainly.us,Brainly: AI Homework Helper,2013-11-28T01:36:38-07:00
Education,13,875063456,com.elevateapp.elevate,Elevate - Brain Training Games,2014-05-21T21:30:50-07:00
Education,14,6449486871,com.qianfan.aihomework,Question.AI-Math Calculator,2023-05-30T00:00:00-07:00
Education,15,562413829,com.udemy,Udemy Online Video Courses,2012-10-15T18:40:08-07:00
Education,16,467329677,com.bagatrix.mathway,Mathway: Math Problem Solver,2012-09-03T17:39:33-07:00
Education,17,1208138685,com.tocaboca.tocalifeworld,Toca Boca World,2018-11-21T10:39:24-07:00
Education,18,586328581,mobi.abcmouse.academy,ABCmouse: Reading & Math Games,2012-12-14T13:10:46-07:00
Education,19,922208952,com.coursehero.Course-Hero,Course Hero: AI Homework Help,2014-10-28T00:57:52-07:00
Education,20,736535961,org.coursera.coursera,Coursera: Grow your career,2013-12-10T00:00:00-07:00
Education,21,1667996582,org.reactjs.native.example.QuizardAI,Quizard AI: Homework Helper,2023-01-26T00:00:00-07:00
Education,22,719219382,com.getepic.Epic,Epic - Kids' Books & Reading,2013-12-01T00:00:00-07:00
Education,23,1019442026,com.joytunes.asla,Simply Piano: Learn Piano Fast,2015-09-01T23:12:56-07:00
Education,24,1564189151,com.digitas.solidstarts,Solid Starts: Baby First Foods,2021-05-10T00:00:00-07:00
Education,25,1002043426,es.monkimun.lingokids,Lingokids - Play and Learn,2015-09-10T21:20:06-07:00
Education,26,899690067,com.macmillan.REEFEducation,iClicker Student,2014-07-31T15:21:38-07:00
Education,27,6479320349,com.bbauman.Scripty,Coconote - AI Note Taker,2024-04-15T00:00:00-07:00
Education,28,6446930976,com.mathsolvenow.panda,Solvely - AI math solver,2023-04-14T00:00:00-07:00
Education,29,1476047194,plantidentifier.app,Plantum - AI Plant Identifier,2019-08-22T00:00:00-07:00
Education,30,1394069110,com.waldenback.driverlicenseapp,Zutobi: Permit & Driving Prep,2018-08-03T04:13:49-07:00
Education,31,959883039,com.yousician.yousician,Yousician: Learn & Play Music,2015-02-26T12:23:19-07:00
Education,32,1273867416,com.masterclass.production,MasterClass: Become More You,2018-04-02T15:31:32-07:00
Education,33,6444046612,com.headway.Academy-app,Nibble: Your Bite of Knowledge,2022-11-21T00:00:00-07:00
Education,34,1482780647,com.polywise.weekly,Imprint: Learn Visually,2019-10-26T00:00:00-07:00
Education,35,1239522573,org.blubblub.app.speechblubs,Speech Blubs: Language Therapy,2017-06-07T01:41:53-07:00
Education,36,1546796934,com.picturerock.rock,Rock Identifier: Stone ID,2021-01-26T00:00:00-07:00
Education,37,6447069698,ai.study.assist,Solvo - Math Homework Helper,2023-05-24T00:00:00-07:00
Education,38,435588892,com.rosettastone.totale.companionhd,Rosetta Stone: Learn Languages,2011-06-01T20:04:16-07:00
Education,39,1508098273,gen.tech.keiki.world,Keiki Learning games for Kids,2020-05-17T00:00:00-07:00
Education,40,1476695335,com.joytunes.SimplyGuitar,Simply Guitar - Learn Guitar,2020-01-26T00:00:00-07:00
Education,41,1223397201,com.paperboatapps.all-in-one,Kiddopia - Kids Learning Games,2017-06-06T04:19:00-07:00
Education,42,6446047896,com.cyberdavinci.gptkeyboard,Answer.AI - Your AI tutor,2023-03-20T00:00:00-07:00
Education,43,6449704549,com.codeway.homework,Nerd AI - Tutor & Math Helper,2023-07-20T00:00:00-07:00
Education,44,766014676,com.aceable.AceableDrivingDE,Aceable – Driving School App,2014-04-24T11:45:40-07:00
Education,45,1547252782,com.lingvano.app,Lingvano - Learn Sign Language,2021-03-18T00:00:00-07:00
Education,46,6473790677,com.worbert.mathapp,Math Solver AI Homework Helper,2024-02-02T00:00:00-07:00
Education,47,1673397906,xyz.plantion.app,Plantion - Plant Identifier,2023-04-08T00:00:00-07:00
Education,48,6463803046,com.goodinside.gi-mobile,Good Inside: Parenting,2024-07-22T00:00:00-07:00
Education,49,1599756543,com.dpmapps.supernova,Clever: Brain Logic Training,2022-04-04T00:00:00-07:00
Education,50,1546599293,com.appslux.math,MathMaster: Math Solver & Help,2020-12-31T00:00:00-07:00
Education,51,577232024,com.lumoslabs.Lumosity,Lumosity: Brain Training,2013-06-19T21:51:56-07:00
Education,52,1461694973,cn.danatech.pictureInsect,Picture Insect: Bug Identifier,2019-05-14T16:31:24-07:00
Education,53,1503584128,com.pocketprep.app.ems,EMS Pocket Prep,2020-05-01T00:00:00-07:00
Education,54,373493387,net.ichi2.anki,AnkiMobile Flashcards,2010-05-26T21:04:06-07:00
Education,55,1542571008,com.gauthmath.intelligence,Gauth: AI Study Companion,2021-03-31T00:00:00-07:00
Education,56,6464555526,com.dailywords.learnvocabulary,Hablo: English Speaking Tutor,2023-10-16T00:00:00-07:00
Education,57,557130558,com.helloTalk.helloTalk,HelloTalk - Language Learning,2012-12-15T15:10:56-07:00
Education,58,1567841142,com.wellocution.iosapp,BoldVoice: Pronunciation App,2021-06-17T00:00:00-07:00
Education,59,1622355240,com.birdbuddy.app,Bird Buddy: Tap Into Nature,2022-09-28T00:00:00-07:00
Education,60,1595795215,com.scaleup.plantid,Plant App: Plant Identifier,2022-04-19T00:00:00-07:00
Education,61,1534938305,com.Teaching.com.Reading,Learn to Read - Reading.com,2021-12-14T00:00:00-07:00
Education,62,1514709368,com.rype.go,Jumpspeak | Language Learning,2021-01-10T00:00:00-07:00
Education,63,1558659494,com.cleverapps.english,10 Minute English,2021-04-13T00:00:00-07:00
Education,64,1490577892,com.angelscope.ios.plantyx,Plantyx: Plant Identifier＋Care,2020-01-08T00:00:00-07:00
Education,65,1131203560,no.mobitroll.kahoot.controller,Kahoot! Play & Create Quizzes,2016-09-19T17:26:41-07:00
Education,66,1577739358,com.myhumandesignapp,My Human Design with Jenna Zoe,2021-08-10T00:00:00-07:00
Education,67,1474248135,com.nextep.learning.kids.games,Bebi: Baby Games for Preschool,2019-07-29T00:00:00-07:00
Education,68,913335252,com.brilliant.Brilliant,Brilliant: Learn by doing,2015-06-18T19:34:39-07:00
Education,69,1503584120,com.pocketprep.app.behavioralhealth,Behavioral Health Pocket Prep,2020-05-01T00:00:00-07:00
Education,70,1557446434,botan.plant.disease.identifier,Plant Identifier & Care App,2021-03-17T00:00:00-07:00
Education,71,741277284,com.kinedu.kineduapp,Kinedu: Baby Development,2013-11-14T16:35:15-07:00
Education,72,1474578078,cn.danatech.pictureMushroom,Picture Mushroom: Identifier,2019-08-10T00:00:00-07:00
Education,73,1084540807,com.MonkeyTaps.Vocabulary,Vocabulary - Learn words daily,2016-02-19T10:42:29-07:00
Education,74,513850893,com.cristiano.dmvgeniusfree,DMV Practice Test Genie & CDL,2012-04-24T17:53:12-07:00
Education,75,1625234008,com.astralerstudio.dmv.ios,DMV Practice Test 2024 myDMV,2022-06-17T00:00:00-07:00
Education,76,6502794561,ai.turbolearn,Turbolearn - AI Note Taker,2024-07-31T00:00:00-07:00
Education,77,1619331385,com.wiser.ios,Wiser - 15Mins Book Summaries,2022-05-29T00:00:00-07:00
Education,78,1445023295,com.deepstash.application,Deepstash: Smarter Every Day!,2019-02-23T13:23:02-07:00
Education,79,1020357408,com.flowkey.app,flowkey – Learn Piano,2015-08-21T00:00:00-07:00
Education,80,379968583,com.busuu.english.app,Busuu: Language Learning,2010-09-21T11:36:19-07:00
Education,81,1537844992,com.aware3.facts-parent,FACTS Family,2022-05-27T00:00:00-07:00
Education,82,874425722,com.sagosago.Friends,Sago Mini World: Kids Games,2014-08-07T00:00:00-07:00
Education,83,6450854300,io.zimran.prosperi,Prosperi Academy,2023-08-25T00:00:00-07:00
Education,84,588868907,com.hop.HOP-LTR,Hooked on Phonics Learning,2013-01-02T16:45:46-07:00
Education,85,1532875668,com.straiton.flowermaster,Plant Identifier - PlantMe,2020-09-29T00:00:00-07:00
Education,86,672658828,com.studypadinc.splashmath.universal.omni.lite,SplashLearn: Kids Learning App,2013-11-05T23:05:28-07:00
Education,87,1226057939,com.FenderDigital.Play,Fender Play: Songs & Lessons,2017-06-28T12:14:02-07:00
Education,88,1460782849,genesis.tenwords,Promova: Learn Languages,2019-05-03T23:59:20-07:00
Education,89,1108786610,com.mindvalley.mvacademy,Mindvalley: Self Improvement,2016-05-12T20:51:13-07:00
Education,90,1532857459,com.crazylab.cameramath,UpStudy - Camera Math Solver,2020-09-27T00:00:00-07:00
Education,91,1603599822,co.theplanty.plant.identification.care,Plant Identifier, Care: Planty,2022-02-11T00:00:00-07:00
Education,92,950795722,com.prodigygame.prodigy,Prodigy Math Game,2015-10-09T14:02:33-07:00
Education,93,1487453649,com.apalonapps.plants,Blossom - Plant Care Guide,2020-02-27T00:00:00-07:00
Education,94,1083804886,com.us.nobarriers.elsa-ios,ELSA Speak: English Learning,2016-03-07T20:48:15-07:00
Education,95,635966718,com.memrise.ios.memrisecompanion,Memrise Easy Language Learning,2013-05-20T11:39:02-07:00
Education,96,1565102390,com.plusminusone.math.hero.answer.scanner.solver,Math AI: Problem Solver Helper,2021-05-09T00:00:00-07:00
Education,97,1116032929,com.berggram.amped,Gibson: Learn & Play Guitar,2018-09-13T16:42:22-07:00
Education,98,1084807225,com.linkedin.Learning,LinkedIn Learning,2016-09-22T08:18:14-07:00
Education,99,1200778841,com.ewa.ewaapp,EWA English Language Learning,2017-04-20T09:54:56-07:00
Education,100,1176125504,net.musopia.fourchordsjustin,Justin Guitar Lessons & Songs,2016-12-12T02:26:02-07:00
Health & Fitness,1,341232718,com.myfitnesspal.mfp,MyFitnessPal: Calorie Counter,2009-12-07T18:04:45-07:00
Health & Fitness,2,1038369065,org.iggymedia.periodtracker,Flo Period & Pregnancy Tracker,2015-10-03T15:28:36-07:00
Health & Fitness,3,426826309,com.strava.stravaride,Strava: Run, Bike, Hike,2011-03-23T23:41:32-07:00
Health & Fitness,4,571800810,com.calm.calmapp,Calm,2013-02-22T12:09:23-07:00
Health & Fitness,5,405075943,com.alltrails.AllTrails,AllTrails: Hike, Bike & Run,2010-12-17T15:35:17-07:00
Health & Fitness,6,792750948,com.Peloton.PelotonApp,Peloton: Fitness & Workouts,2014-02-14T16:26:48-07:00
Health & Fitness,7,1451295827,gen.tech.impulse,Impulse - Brain Training,2019-02-19T16:21:49-07:00
Health & Fitness,8,331308914,com.weightwatchers.wwmobile,WeightWatchers Program,2009-09-18T17:05:27-07:00
Health & Fitness,9,462638897,com.fitbit.FitbitMobile,Fitbit: Health & Fitness,2011-10-17T21:18:41-07:00
Health & Fitness,10,297368629,com.fitnow.loseit,Lose It! – Calorie Counter,2008-11-21T14:54:04-07:00
Health & Fitness,11,493145008,com.getsomeheadspace.headspace,Headspace: Sleep & Meditation,2012-02-02T10:57:49-07:00
Health & Fitness,12,1502936453,com.ladder.bootcamp,LADDER Strength Training Plans,2020-06-23T00:00:00-07:00
Health & Fitness,13,1158048301,com.hatchbaby.Nightlight,Hatch Sleep,2017-01-23T15:32:14-07:00
Health & Fitness,14,1264546236,gen.tech.BetterMe,BetterMe: Health Coaching,2017-08-22T10:03:57-07:00
Health & Fitness,15,1041517543,com.fitbod,Fitbod: Gym & Fitness Planner,2015-09-26T13:05:57-07:00
Health & Fitness,16,765535549,com.naturalcycles.cordova,Natural Cycles: Contraception,2013-12-17T00:00:00-07:00
Health & Fitness,17,1528595748,com.finch.finch,Finch: Self Care Pet,2021-05-12T00:00:00-07:00
Health & Fitness,18,1489944782,hrm.fitme,InPulse - Heart Rate Monitor,2019-12-07T00:00:00-07:00
Health & Fitness,19,337472899,com.spotlightsix.zentimer,Insight Timer–Meditate & Sleep,2009-11-05T10:55:12-07:00
Health & Fitness,20,1490078804,health.sleep.sounds.tracker.alarm.calm,ShutEye®: Sleep Tracker, Sound,2019-12-09T00:00:00-07:00
Health & Fitness,21,634598719,com.noom.wlc,Noom Weight Loss, Food Tracker,2013-05-09T00:00:00-07:00
Health & Fitness,22,1049234587,com.PixelForceSystems.SweatWithKayla,Sweat: Fitness App For Women,2015-11-19T16:47:35-07:00
Health & Fitness,23,1307736395,com.wakingup.wakingup,Waking Up: Meditation & Wisdom,2018-09-21T08:46:51-07:00
Health & Fitness,24,1031660123,com.beachbody.bod,BODi by Beachbody,2015-11-06T18:27:10-07:00
Health & Fitness,25,1574460221,com.fitness.beauty,JustFit: Lazy Workout & Fit,2021-08-29T00:00:00-07:00
Health & Fitness,26,1553503471,com.sbs.diet,MacroFactor - Macro Tracker,2021-09-15T00:00:00-07:00
Health & Fitness,27,1446447749,com.musclebooster,Workout Planner Muscle Booster,2018-12-21T07:04:44-07:00
Health & Fitness,28,1048454034,com.heavydutyapps.gymWorkout,Workout Planner & Gym Tracker,2015-12-18T01:38:38-07:00
Health & Fitness,29,320606217,com.lexwarelabs.goodmorning,Sleep Cycle - Tracker & Sounds,2009-07-23T16:52:39-07:00
Health & Fitness,30,6480417616,com.viraldevelopment.CalAI,Cal AI - Food Calorie Tracker,2024-04-08T00:00:00-07:00
Health & Fitness,31,1469609343,io.betterhalf.app,Paired: Couples & Relationship,2020-09-17T00:00:00-07:00
Health & Fitness,32,314498713,com.ilbsoft.irelax,BetterSleep: Relax and Sleep,2009-05-06T19:44:52-07:00
Health & Fitness,33,1488020055,com.ws.Alive,Alive by Whitney Simmons,2020-01-24T00:00:00-07:00
Health & Fitness,34,1092799236,yuca.scanner,Yuka - Food & Cosmetic Scanner,2017-01-08T16:16:29-07:00
Health & Fitness,35,1074367771,com.welltory.client,Welltory: Heart Rate Monitor,2016-05-02T17:17:33-07:00
Health & Fitness,36,1544461026,app.nutrition,HitMeal Calorie & Food Tracker,2021-02-24T00:00:00-07:00
Health & Fitness,37,1546156891,com.heartify,Heartify: Heart Health Monitor,2021-01-01T00:00:00-07:00
Health & Fitness,38,1485756576,com.glucobit.cravingBuster.CravingBuster,Reframe: Drink Less & Thrive,2020-02-19T00:00:00-07:00
Health & Fitness,39,1594204443,com.runbuddy.prod,Runna: Running Training Plans,2021-12-11T00:00:00-07:00
Health & Fitness,40,657189652,com.helloclue.clue,Clue Period Tracker & Calendar,2013-07-09T15:34:14-07:00
Health & Fitness,41,6444850772,com.dancefitme.loseweight,Dancefitme: Fun Workouts,2022-12-10T00:00:00-07:00
Health & Fitness,42,1457956232,com.wikr.walking,Walking Weight Loss: WalkFit,2019-05-01T04:58:11-07:00
Health & Fitness,43,1445819600,com.firstphorm.apps,1st Phorm,2019-03-25T15:13:57-07:00
Health & Fitness,44,1134655040,com.zwift.ZwiftGame,Zwift: Ride and Run,2016-12-09T20:14:55-07:00
Health & Fitness,45,287529757,com.mynetdiary.MyNetDiary,Calorie Counter - MyNetDiary,2019-02-03T00:00:00-07:00
Health & Fitness,46,1361619409,com.yoga-go,Yoga - Go: Workout & Exercises,2018-04-21T22:15:15-07:00
Health & Fitness,47,1513988468,com.bowery-digital.bend,Stretching & Flexibility: Bend,2020-05-20T00:00:00-07:00
Health & Fitness,48,1450365119,com.basenji.mood,Breeze: Mental Health,2019-04-03T00:00:00-07:00
Health & Fitness,49,874656917,com.MonkeyTaps.IAM,I am - Daily Affirmations,2014-05-13T16:33:09-07:00
Health & Fitness,50,6467655857,com.pulseheartcheck.app,Check Heart Rate Now,2023-12-06T00:00:00-07:00
Health & Fitness,51,1669413773,com.mejorai.com,LazyFit: Home Workout Planner,2023-02-18T00:00:00-07:00
Health & Fitness,52,1453884781,com.risesci.nyx,RISE: Sleep Tracker,2019-08-19T13:31:38-07:00
Health & Fitness,53,1274601042,com.ifit.wolf,iFIT At-Home Workout & Fitness,2017-11-15T18:17:33-07:00
Health & Fitness,54,1570842053,heart.rate.harmonybit.com,Cardi Mate: Heart Rate Monitor,2021-07-10T00:00:00-07:00
Health & Fitness,55,1145935738,CRONOMETER-GOLD,Calorie Counter by Cronometer,2016-09-09T14:18:55-07:00
Health & Fitness,56,920161006,com.omgmeditate.app,Breethe: Sleep & Meditation,2015-03-18T15:28:02-07:00
Health & Fitness,57,1158555867,ai.replika.app,Replika - AI Friend,2017-03-13T00:03:34-07:00
Health & Fitness,58,1161035371,com.prayapp.pray,Pray.com: Bible & Daily Prayer,2017-02-28T14:50:22-07:00
Health & Fitness,59,6468660073,com.pulse.heartkit,iCardiac: Heart Health Monitor,2023-10-16T00:00:00-07:00
Health & Fitness,60,1361356590,com.elevateapp.kamino.kamino,Balance: Meditation & Sleep,2019-09-03T00:00:00-07:00
Health & Fitness,61,529815782,com.domustechnica.tww,The Wonder Weeks,2012-05-30T16:16:56-07:00
Health & Fitness,62,992210239,com.changecollective.tenpercenthappier,Happier: Meditation,2015-06-07T14:18:59-07:00
Health & Fitness,63,1346247457,com.endel.endel,Endel: Focus & Sleep Sounds,2018-06-21T00:00:00-07:00
Health & Fitness,64,1168348542,com.courtneycircle.Radiant,Zero: Fasting & Health Tracker,2016-12-22T16:59:00-07:00
Health & Fitness,65,1279295922,com.premom.easyathome,Premom Ovulation Tracker,2017-10-13T16:08:38-07:00
Health & Fitness,66,1495829322,com.stardust.stardustapp,Stardust: Period & Pregnancy,2020-01-24T00:00:00-07:00
Health & Fitness,67,464254577,com.cameronchow.Strong,Strong Workout Tracker Gym Log,2011-09-15T16:36:10-07:00
Health & Fitness,68,876080126,com.MonkeyTaps.Motivation,Motivation - Daily quotes,2014-05-13T16:29:36-07:00
Health & Fitness,69,1596403446,alarm.smart.awake.sleep.health,Me+ Daily Routine Planner,2022-01-07T00:00:00-07:00
Health & Fitness,70,6450944484,com.health.heartbeet,HeartBeet-Heart Health Monitor,2023-07-12T00:00:00-07:00
Health & Fitness,71,726031617,is.abide.abide,Abide - Bible Meditation Sleep,2014-03-11T07:33:09-07:00
Health & Fitness,72,1138066420,io.bodymatter.SleepWatch,SleepWatch - Top Sleep Tracker,2016-08-07T08:57:32-07:00
